load,solar,px_buy,px_sell
0.14,0.0872,0.52,0.08
0.16,0.01508,0.52,0.08
0.15,0.0,0.52,0.08
0.15,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.15,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
